cveId,assignerShortName,dateReserved,datePublished,dateUpdated,"version",baseSeverity,baseScore,vectorString
2023-25027,Patchstack,2023-02-02T09:58:48.541Z,2023-04-07T10:46:24.610Z,2023-04-07T10:46:24.610Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25028,Patchstack,2023-02-02T09:58:48.541Z,2023-05-24T16:42:41.114Z,2023-05-24T16:42:41.114Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25029,Patchstack,2023-02-02T09:58:49.593Z,2023-05-26T13:46:52.366Z,2023-05-26T13:46:52.366Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-2503,WPScan,2023-05-03T15:15:59.963Z,2023-06-05T13:38:58.202Z,2023-06-05T13:38:58.202Z,0,,,
,,,,,,,,
2023-25031,Patchstack,2023-02-02T09:58:49.593Z,2023-04-07T11:01:41.539Z,2023-04-07T11:01:41.539Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25032,Patchstack,2023-02-02T09:58:49.593Z,2023-10-24T11:37:04.760Z,2023-10-24T11:37:04.760Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25033,Patchstack,2023-02-02T09:58:49.593Z,2023-10-06T12:49:29.048Z,2023-10-06T12:49:29.048Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L
2023-25034,Patchstack,2023-02-02T09:58:49.593Z,2023-05-26T14:14:18.640Z,2023-05-26T14:14:18.640Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
2023-25036,Patchstack,2023-02-02T09:58:49.594Z,2023-07-18T12:17:39.967Z,2023-07-18T12:17:39.967Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
2023-25038,Patchstack,2023-02-02T09:58:49.594Z,2023-05-26T12:00:47.881Z,2023-05-26T12:00:47.881Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
2023-2504,icscert,2023-05-03T15:23:57.707Z,2023-05-22T21:10:48.553Z,2023-05-22T21:10:48.553Z,3.6.4,HIGH,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-25040,Patchstack,2023-02-02T09:58:50.691Z,2023-03-30T11:10:26.916Z,2023-03-30T11:10:26.916Z,n/a,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L
2023-25041,Patchstack,2023-02-02T09:58:50.691Z,2023-04-07T11:17:04.191Z,2023-04-07T11:17:04.191Z,n/a,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L
2023-25042,Patchstack,2023-02-02T09:58:50.692Z,2023-09-01T10:48:27.851Z,2023-09-01T10:48:27.851Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
,,,,,,,,
2023-25044,Patchstack,2023-02-02T09:58:50.692Z,2023-09-01T10:51:37.631Z,2023-09-01T10:51:37.631Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25045,Patchstack,2023-02-02T09:58:50.692Z,2023-10-31T13:32:26.940Z,2023-10-31T13:32:26.940Z,n/a,MEDIUM,6.7,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:H
2023-25046,Patchstack,2023-02-02T09:58:50.692Z,2023-04-07T09:26:09.940Z,2023-04-07T09:26:09.940Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25047,Patchstack,2023-02-02T09:58:50.692Z,2023-10-31T13:50:20.810Z,2023-10-31T13:50:20.810Z,n/a,,,
,,,,,,,,
2023-25049,Patchstack,2023-02-02T09:58:51.821Z,2023-04-07T11:12:16.983Z,2023-04-07T11:12:16.983Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-2505,icscert,2023-05-03T15:24:23.176Z,2023-05-22T21:01:56.372Z,2023-05-22T21:05:35.109Z,3.6.4,HIGH,7.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N
,,,,,,,,
2023-25051,Patchstack,2023-02-02T09:58:51.821Z,2023-07-11T07:19:05.851Z,2023-07-11T07:19:05.851Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-25052,Patchstack,2023-02-02T09:58:51.821Z,2023-05-08T12:39:26.232Z,2023-05-08T12:39:26.232Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
,,,,,,,,
2023-25054,Patchstack,2023-02-02T09:58:51.822Z,2023-12-29T08:53:42.781Z,2023-12-29T08:53:42.781Z,n/a,CRITICAL,10,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
2023-25055,Patchstack,2023-02-02T09:58:51.822Z,2023-06-15T13:24:26.086Z,2023-06-15T13:24:26.086Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-25056,Patchstack,2023-02-02T09:58:51.822Z,2023-05-23T13:30:39.319Z,2023-05-23T13:30:39.319Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-25057,Patchstack,2023-02-02T09:58:51.822Z,2023-11-30T15:43:43.615Z,2023-11-30T15:43:43.615Z,n/a,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N
2023-25058,Patchstack,2023-02-02T09:58:51.822Z,2023-05-26T14:19:02.980Z,2023-05-26T14:19:02.980Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-25059,Patchstack,2023-02-02T09:58:52.946Z,2023-04-07T08:40:21.555Z,2023-04-07T08:40:21.555Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
,,,,,,,,
,,,,,,,,
2023-25061,Patchstack,2023-02-02T09:58:52.946Z,2023-04-07T08:35:04.435Z,2023-04-07T08:35:04.435Z,n/a,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L
2023-25062,Patchstack,2023-02-02T09:58:52.946Z,2023-04-06T13:59:51.159Z,2023-04-06T13:59:51.159Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25063,Patchstack,2023-02-02T09:58:52.947Z,2023-08-08T11:38:42.668Z,2023-08-08T11:38:42.668Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25064,Patchstack,2023-02-02T09:58:52.947Z,2023-03-20T10:40:49.050Z,2023-03-20T10:40:49.050Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-25065,Patchstack,2023-02-02T09:58:52.947Z,2023-02-14T11:06:23.993Z,2023-02-14T11:06:23.993Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N
2023-25066,Patchstack,2023-02-02T09:58:52.947Z,2023-02-14T05:32:00.895Z,2023-02-14T05:32:00.895Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
,,,,,,,,
2023-25069,trendmicro,2023-02-02T19:13:34.266Z,2023-03-17T20:30:25.571Z,2023-03-22T04:39:15.803375Z,2.0,,,
2023-2507,Fluid,2023-05-03T22:24:15.786Z,2023-07-15T18:45:18.866Z,2023-07-15T18:45:18.866Z,2.6.2,CRITICAL,9.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N
2023-25070,jpcert,2023-03-15T00:00:00,2023-05-10T00:00:00,2023-05-10T00:00:00,firmware,,,
2023-25071,intel,2023-03-22T03:00:05.340Z,2023-11-14T19:04:23.342Z,2023-11-14T19:04:23.342Z,before,MEDIUM,5.6,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:N/A:H
2023-25072,jpcert,2023-03-15T00:00:00,2023-05-10T00:00:00,2023-05-10T00:00:00,firmware,,,
2023-25073,intel,2023-02-24T04:00:02.116Z,2024-02-14T13:38:10.459Z,2024-02-14T13:38:10.459Z,before,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
2023-25074,Gallagher,2023-02-03T20:38:05.215Z,2023-07-24T23:05:24.657Z,2023-07-27T05:39:07.574Z,vEL8.40,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L
2023-25075,intel,2023-02-24T04:00:02.142Z,2023-11-14T19:04:39.620Z,2023-11-14T19:04:39.620Z,before,MEDIUM,6.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H
2023-25076,talos,2023-03-06T21:52:02.534Z,2023-03-30T14:34:10.414Z,2023-04-20T18:36:35.932Z,0.6.0-2,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-25077,jpcert,2023-02-17T00:00:00,2023-03-05T00:00:00,2023-03-05T00:00:00,EC-CUBE,,,
2023-25078,Honeywell,2023-02-28T23:51:16.636Z,2023-07-13T10:58:33.546Z,2023-07-13T10:58:33.546Z,501.1,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
,,,,,,,,
2023-2508,Fluid,2023-05-03T22:24:15.839Z,2023-09-20T15:05:35.512Z,2023-09-20T15:05:35.512Z,,MEDIUM,5.3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:N
2023-25080,intel,2023-03-01T18:23:25.217Z,2023-11-14T19:04:59.211Z,2023-11-14T19:04:59.211Z,before,MEDIUM,5.3,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:H/I:N/A:N
2023-25081,talos,2023-02-02T20:42:36.068Z,2023-07-06T14:53:23.291Z,2023-07-17T19:35:18.893Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25082,talos,2023-02-02T20:42:36.068Z,2023-07-06T14:53:23.374Z,2023-07-17T19:35:19.018Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25083,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.481Z,2023-07-17T19:35:19.132Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25084,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.569Z,2023-07-17T19:35:19.250Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25085,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.697Z,2023-07-17T19:35:19.373Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25086,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.807Z,2023-07-17T19:35:19.510Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25087,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.907Z,2023-07-17T19:35:19.635Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25088,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:23.991Z,2023-07-17T19:35:19.756Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25089,talos,2023-02-02T20:42:36.069Z,2023-07-06T14:53:24.074Z,2023-07-17T19:35:19.867Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-2509,ASUSTOR1,2023-05-04T03:31:16.029Z,2023-05-17T06:33:37.536Z,2023-05-18T01:34:00.464Z,4.0,HIGH,7.1,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L
2023-25090,talos,2023-02-02T20:42:36.070Z,2023-07-06T14:53:24.163Z,2023-07-17T19:35:19.979Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25091,talos,2023-02-02T20:42:36.070Z,2023-07-06T14:53:24.243Z,2023-07-17T19:35:20.108Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25092,talos,2023-02-02T20:42:36.071Z,2023-07-06T14:53:24.324Z,2023-07-17T19:35:20.231Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25093,talos,2023-02-02T20:42:36.071Z,2023-07-06T14:53:24.401Z,2023-07-17T19:35:20.349Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25094,talos,2023-02-02T20:42:36.071Z,2023-07-06T14:53:24.484Z,2023-07-17T19:35:20.465Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25095,talos,2023-02-02T20:42:36.071Z,2023-07-06T14:53:24.568Z,2023-07-17T19:35:20.595Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25096,talos,2023-02-02T20:42:36.071Z,2023-07-06T14:53:24.646Z,2023-07-17T19:35:20.712Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25097,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:24.732Z,2023-07-17T19:35:20.836Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25098,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:24.822Z,2023-07-17T19:35:20.960Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25099,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:24.900Z,2023-07-17T19:35:21.090Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-2510,CERTVDE,2023-05-04T00:00:00,,2023-05-12T00:00:00,,,,
2023-25100,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:24.978Z,2023-07-17T19:35:21.204Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25101,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:25.068Z,2023-07-17T19:35:21.354Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25102,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:25.150Z,2023-07-17T19:35:21.517Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25103,talos,2023-02-02T20:42:36.072Z,2023-07-06T14:53:25.271Z,2023-07-17T19:35:21.714Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25104,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.382Z,2023-07-17T19:35:21.824Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25105,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.492Z,2023-07-17T19:35:21.941Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25106,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.578Z,2023-07-17T19:35:22.056Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25107,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.660Z,2023-07-17T19:35:22.172Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25108,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.744Z,2023-07-17T19:35:22.289Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25109,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.830Z,2023-07-17T19:35:22.402Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-2511,cloudflare,2023-05-04T00:00:00,,2023-05-12T00:00:00,,,,
2023-25110,talos,2023-02-02T20:42:36.073Z,2023-07-06T14:53:25.909Z,2023-07-17T19:35:22.544Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25111,talos,2023-02-02T20:42:36.074Z,2023-07-06T14:53:25.990Z,2023-07-17T19:35:22.657Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25112,talos,2023-02-02T20:42:36.074Z,2023-07-06T14:53:26.072Z,2023-07-17T19:35:22.768Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25113,talos,2023-02-02T20:42:36.074Z,2023-07-06T14:53:26.155Z,2023-07-17T19:35:22.893Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25114,talos,2023-02-02T20:42:36.074Z,2023-07-06T14:53:26.242Z,2023-07-17T19:35:23.045Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25115,talos,2023-02-02T20:42:36.075Z,2023-07-06T14:53:26.323Z,2023-07-17T19:35:23.164Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25116,talos,2023-02-02T20:42:36.076Z,2023-07-06T14:53:26.408Z,2023-07-17T19:35:23.273Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25117,talos,2023-02-02T20:42:36.076Z,2023-07-06T14:53:26.489Z,2023-07-17T19:35:23.385Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25118,talos,2023-02-02T20:42:36.076Z,2023-07-06T14:53:26.573Z,2023-07-17T19:35:23.508Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25119,talos,2023-02-02T20:42:36.076Z,2023-07-06T14:53:26.664Z,2023-07-17T19:35:23.621Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-2512,cloudflare,2023-05-04T08:31:01.013Z,2023-05-12T10:09:06.905Z,2023-05-12T10:10:21.870Z,v1.20221108.0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:H
2023-25120,talos,2023-02-02T20:42:36.077Z,2023-07-06T14:53:26.767Z,2023-07-17T19:35:23.736Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25121,talos,2023-02-02T20:42:36.078Z,2023-07-06T14:53:26.848Z,2023-07-17T19:35:23.854Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25122,talos,2023-02-02T20:42:36.078Z,2023-07-06T14:53:26.927Z,2023-07-17T19:35:23.969Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25123,talos,2023-02-02T20:42:36.078Z,2023-07-06T14:53:27.013Z,2023-07-17T19:35:24.087Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25124,talos,2023-02-02T20:42:36.078Z,2023-07-06T14:53:27.093Z,2023-07-17T19:35:24.203Z,v32.3.0.5,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-25125,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-25126,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-25127,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-25128,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-25129,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-2513,redhat,2023-05-04T00:00:00,2023-05-08T00:00:00,2023-05-08T00:00:00,Fixed,,,
2023-25130,Gallagher,2023-02-02T00:00:00,,2023-02-03T00:00:00,,,,
2023-25131,ZUSO,2023-02-02T00:00:00,2023-04-24T00:00:00,2023-04-24T00:00:00,unspecified,CRITICAL,9.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:H
2023-25132,ZUSO,2023-02-02T00:00:00,2023-04-24T00:00:00,2023-04-24T00:00:00,unspecified,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H
2023-25133,ZUSO,2023-02-02T00:00:00,2023-04-24T00:00:00,2023-04-24T00:00:00,unspecified,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H
2023-25134,mitre,2023-02-03T00:00:00,2023-03-21T00:00:00,2023-03-21T00:00:00,n/a,,,
2023-25135,mitre,2023-02-03T00:00:00,2023-02-03T00:00:00,2023-02-03T00:00:00,n/a,,,
2023-25136,mitre,2023-02-03T00:00:00,2023-02-03T00:00:00,2023-07-20T00:00:00,n/a,,,
,,,,,,,,
,,,,,,,,
2023-25139,mitre,2023-02-03T00:00:00,2023-02-03T00:00:00,2023-03-02T00:00:00,n/a,,,
2023-2514,Mattermost,2023-05-04T10:06:49.540Z,2023-05-12T08:56:56.250Z,2023-05-12T08:56:56.250Z,0,MEDIUM,6.7,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:L
2023-25140,siemens,2023-02-03T08:06:30.685Z,2023-02-14T10:37:08.574Z,2023-03-14T09:31:55.102Z,All,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C
2023-25141,apache,2023-02-03T12:48:07.674Z,2023-02-14T12:12:21.224Z,2023-02-14T12:12:21.224Z,2.0.6,,,
,,,,,,,,
2023-25143,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:19:14.593Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25144,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:19:31.521Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25145,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:19:42.286Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25146,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:19:52.381Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25147,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:20:04.864Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25148,trendmicro,2023-02-03T15:46:02.643Z,2023-03-07T22:20:13.080Z,2023-03-10T20:05:13.704141Z,2019,,,
2023-25149,GitHub_M,2023-02-03T16:59:18.241Z,2023-02-14T13:44:37.713Z,2023-02-14T13:44:37.713Z,3.1,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-2515,Mattermost,2023-05-04T11:36:47.883Z,2023-05-12T08:53:44.111Z,2023-05-12T08:53:44.111Z,0,MEDIUM,4.7,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L
2023-25150,GitHub_M,2023-02-03T16:59:18.242Z,2023-02-08T19:15:47.344Z,2023-02-08T19:15:47.344Z,3.1,MEDIUM,5.8,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:H/I:N/A:N
2023-25151,GitHub_M,2023-02-03T16:59:18.242Z,2023-02-08T19:21:37.401Z,2023-02-08T19:21:37.401Z,3.1,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-25152,GitHub_M,2023-02-03T16:59:18.242Z,2023-02-08T18:52:28.510Z,2023-02-08T18:52:28.510Z,3.1,HIGH,8.4,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:H
2023-25153,GitHub_M,2023-02-03T16:59:18.242Z,2023-02-16T14:09:08.519Z,2023-02-16T14:09:08.519Z,3.1,MEDIUM,6.2,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H
2023-25154,GitHub_M,2023-02-03T16:59:18.242Z,2023-02-22T19:00:25.905Z,2023-02-22T19:00:25.905Z,3.1,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L
2023-25155,GitHub_M,2023-02-03T16:59:18.242Z,2023-03-02T03:01:36.879Z,2023-03-02T03:01:36.879Z,3.1,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
